Unnamed: 0,ETISPlus_Zone_ID,Name,Country,Geometric_center,Geometric_center_X,Geometric_center_Y,Network_Node_ID
994,107040204,Dahme-Spreewald,DE,POINT (13.9321 52.0738),13.9321,52.0738,111997
972,107040205,Elbe-Elster,DE,POINT (13.4705 51.6269),13.4705,51.6269,197498
922,107040206,Havelland,DE,POINT (12.655 52.6254),12.655,52.6254,261059
993,107040207,Oberspreewald-Lausitz,DE,POINT (13.9252 51.6312),13.9252,51.6312,197512
932,107040208,Potsdam-Mittelmark,DE,POINT (12.7645 52.2679),12.7645,52.2679,197544
1027,107040209,Spree-Neisse,DE,POINT (14.5763 51.7815),14.5763,51.7815,123411
957,107040210,Teltow-Flaming,DE,POINT (13.2109 52.1012),13.2109,52.1012,123321
609,107050001,"Bremen, Kreisfreie Stadt",DE,POINT (8.73653 53.1198),8.73653,53.1198,115207
591,107050002,"Bremerhaven, Kreisfreie Stadt",DE,POINT (8.58543 53.5458),8.58543,53.5458,115219
716,107060000,Hamburg,DE,POINT (10.0301 53.5668),10.0301,53.5668,100694
596,107070101,"Darmstadt, Kreisfreie Stadt",DE,POINT (8.65548 49.8752),8.65548,49.8752,112026
594,107070102,"Frankfurt am Main, Kreisfreie Stadt",DE,POINT (8.63685 50.1202),8.63685,50.1202,123020
614,107070103,"Offenbach am Main, Kreisfreie Stadt",DE,POINT (8.78057 50.093),8.78057,50.093,112038
558,107070104,"Wiesbaden, Kreisfreie Stadt",DE,POINT (8.2493 50.0735),8.2493,50.0735,196316
593,107070105,Bergstrasse,DE,POINT (8.63365 49.6236),8.63365,49.6236,261017
615,107070106,Darmstadt-Dieburg,DE,POINT (8.78541 49.8631),8.78541,49.8631,108270
580,107070107,Gross-Gerau,DE,POINT (8.45864 49.9002),8.45864,49.9002,108352
583,107070108,Hochtaunuskreis,DE,POINT (8.51382 50.2858),8.51382,50.2858,112088
658,107070109,Main-Kinzig-Kreis,DE,POINT (9.26482 50.2654),9.26482,50.2654,108378
579,107070110,Main-Taunus-Kreis,DE,POINT (8.45841 50.0998),8.45841,50.0998,196323
631,107070111,Odenwaldkreis,DE,POINT (8.96863 49.6643),8.96863,49.6643,108390
618,107070112,"Offenbach, Landkreis",DE,POINT (8.8194 50.0407),8.8194,50.0407,196938
542,107070113,Rheingau-Taunus-Kreis,DE,POINT (8.09221 50.1338),8.09221,50.1338,108318
623,107070114,Wetteraukreis,DE,POINT (8.89973 50.332),8.89973,50.332,112116
619,107070201,"Giessen, Landkreis",DE,POINT (8.82545 50.562),8.82545,50.562,112126
570,107070202,Lahn-Dill-Kreis,DE,POINT (8.38027 50.6389),8.38027,50.6389,196350
553,107070203,Limburg-Weilburg,DE,POINT (8.21511 50.4318),8.21511,50.4318,108365
610,107070204,Marburg-Biedenkopf,DE,POINT (8.75211 50.8351),8.75211,50.8351,196981
662,107070205,Vogelsbergkreis,DE,POINT (9.27903 50.6108),9.27903,50.6108,112166
674,107070301,"Kassel, Kreisfreie Stadt",DE,POINT (9.46023 51.3079),9.46023,51.3079,112178
691,107070302,Fulda,DE,POINT (9.75502 50.5832),9.75502,50.5832,112196
688,107070303,Hersfeld-Rotenburg,DE,POINT (9.7479 50.9019),9.7479,50.9019,112206
672,107070304,"Kassel, Landkreis",DE,POINT (9.4269 51.4139),9.4269,51.4139,112180
665,107070305,Schwalm-Eder-Kreis,DE,POINT (9.37703 51.0146),9.37703,51.0146,112208
621,107070306,Waldeck-Frankenberg,DE,POINT (8.84614 51.2277),8.84614,51.2277,112242
703,107070307,Werra-Meissner-Kreis,DE,POINT (9.92992 51.2072),9.92992,51.2072,112252
966,107080001,"Greifswald, Kreisfreie Stadt",DE,POINT (13.4143 54.0888),13.4143,54.0888,115294
1655,107080002,"Neubrandenburg, Kreisfreie Stadt",DE,POINT (13.24 53.5317),13.24,53.5317,123180
880,107080003,"Rostock, Kreisfreie Stadt",DE,POINT (12.1432 54.1487),12.1432,54.1487,261050
831,107080004,"Schwerin, Kreisfreie Stadt",DE,POINT (11.4006 53.6157),11.4006,53.6157,115312
950,107080005,"Stralsund, Kreisfreie Stadt",DE,POINT (13.0852 54.2947),13.0852,54.2947,115326
834,107080006,"Wismar, Kreisfreie Stadt",DE,POINT (11.4624 53.9018),11.4624,53.9018,115332
901,107080007,Bad Doberan,DE,POINT (12.4022 54.0681),12.4022,54.0681,115345
946,107080008,Demmin,DE,POINT (13.0271 53.8008),13.0271,53.8008,261051
893,107080009,Gustrow,DE,POINT (12.2859 53.8074),12.2859,53.8074,197580
811,107080010,Ludwigslust,DE,POINT (11.2242 53.3815),11.2242,53.3815,115322
960,107080011,Mecklenburg-Strelitz,DE,POINT (13.2751 53.4584),13.2751,53.4584,123180
928,107080012,Muritz,DE,POINT (12.7294 53.4439),12.7294,53.4439,115131
934,107080013,Nordvorpommern,DE,POINT (12.7991 54.2301),12.7991,54.2301,123179
816,107080014,Nordwestmecklenburg,DE,POINT (11.279 53.8),11.279,53.8,123146
979,107080015,Ostvorpommern,DE,POINT (13.5796 53.9393),13.5796,53.9393,123192
865,107080016,Parchim,DE,POINT (11.9065 53.5231),11.9065,53.5231,197572
968,107080017,Rugen,DE,POINT (13.4377 54.4539),13.4377,54.4539,120471
998,107080018,Uecker-Randow,DE,POINT (14.0405 53.5252),14.0405,53.5252,115178
752,107090101,"Braunschweig, Kreisfreie Stadt",DE,POINT (10.5281 52.2723),10.5281,52.2723,115427
740,107090102,"Salzgitter, Kreisfreie Stadt",DE,POINT (10.3684 52.1182),10.3684,52.1182,115428
774,107090103,"Wolfsburg, Kreisfreie Stadt",DE,POINT (10.7759 52.4056),10.7759,52.4056,112266
762,107090104,Gifhorn,DE,POINT (10.6347 52.5774),10.6347,52.5774,115436
708,107090105,Gottingen,DE,POINT (9.96031 51.471),9.96031,51.471,112286
742,107090106,Goslar,DE,POINT (10.3834 51.8471),10.3834,51.8471,112309
775,107090107,Helmstedt,DE,POINT (10.8432 52.2599),10.8432,52.2599,197036
697,107090108,Northeim,DE,POINT (9.78981 51.7648),9.78981,51.7648,112335
745,107090109,Osterode am Harz,DE,POINT (10.398 51.6934),10.398,51.6934,112309
727,107090110,Peine,DE,POINT (10.2238 52.3117),10.2238,52.3117,115447
765,107090111,Wolfenbuttel,DE,POINT (10.6593 52.137),10.6593,52.137,250122
603,107090202,Diepholz,DE,POINT (8.70479 52.7487),8.70479,52.7487,197053
671,107090203,Hameln-Pyrmont,DE,POINT (9.41986 52.097),9.41986,52.097,112371
707,107090205,Hildesheim,DE,POINT (9.94677 52.0971),9.94677,52.0971,115573
680,107090206,Holzminden,DE,POINT (9.6011 51.8451),9.6011,51.8451,112335
640,107090207,Nienburg (Weser),DE,POINT (9.11852 52.6487),9.11852,52.6487,197052
652,107090208,Schaumburg,DE,POINT (9.20587 52.2745),9.20587,52.2745,197032
695,107090209,Region Hannover,DE,POINT (9.77057 52.4042),9.77057,52.4042,112346
718,107090301,Celle,DE,POINT (10.0852 52.7127),10.0852,52.7127,261151
622,107090302,Cuxhaven,DE,POINT (8.88887 53.5875),8.88887,53.5875,197097
714,107090303,Harburg,DE,POINT (10.0168 53.3169),10.0168,53.3169,197077
806,107090304,Luchow-Dannenberg,DE,POINT (11.1747 53.0481),11.1747,53.0481,115436
760,107090305,"Luneburg, Landkreis",DE,POINT (10.6161 53.2143),10.6161,53.2143,115643
613,107090306,Osterholz,DE,POINT (8.77592 53.2602),8.77592,53.2602,115203
663,107090307,Rotenburg (Wumme),DE,POINT (9.32724 53.2554),9.32724,53.2554,115607
696,107090308,Soltau-Fallingbostel,DE,POINT (9.77681 52.9095),9.77681,52.9095,115645
668,107090309,Stade,DE,POINT (9.40059 53.602),9.40059,53.602,197076
751,107090310,Uelzen,DE,POINT (10.5235 52.9839),10.5235,52.9839,115643
651,107090311,Verden,DE,POINT (9.18394 52.9761),9.18394,52.9761,115584
595,107090401,"Delmenhorst, Kreisfreie Stadt",DE,POINT (8.64488 53.0476),8.64488,53.0476,115663
471,107090402,"Emden, Kreisfreie Stadt",DE,POINT (7.15455 53.3665),7.15455,53.3665,126284
554,107090403,"Oldenburg (Oldenburg), Kreisfreie Stadt",DE,POINT (8.22018 53.1433),8.22018,53.1433,115673
537,107090404,"Osnabruck, Kreisfreie Stadt",DE,POINT (8.05534 52.2794),8.05534,52.2794,112379
540,107090405,"Wilhelmshaven, Kreisfreie Stadt",DE,POINT (8.08141 53.5695),8.08141,53.5695,115689
533,107090406,Ammerland,DE,POINT (8.00494 53.2067),8.00494,53.2067,196706
492,107090407,Aurich,DE,POINT (7.40654 53.5093),7.40654,53.5093,196732
529,107090408,Cloppenburg,DE,POINT (7.93559 52.9332),7.93559,52.9332,115708
493,107090409,Emsland,DE,POINT (7.41373 52.6989),7.41373,52.6989,115717
535,107090410,Friesland (D),DE,POINT (8.00936 53.5117),8.00936,53.5117,115690
469,107090411,Grafschaft Bentheim,DE,POINT (7.10817 52.4472),7.10817,52.4472,123204
501,107090412,Leer,DE,POINT (7.53181 53.2044),7.53181,53.2044,115748
569,107090413,"Oldenburg, Landkreis",DE,POINT (8.37198 52.9849),8.37198,52.9849,196663
538,107090414,"Osnabruck, Landkreis",DE,POINT (8.05992 52.3724),8.05992,52.3724,115756
556,107090415,Vechta,DE,POINT (8.24301 52.6587),8.24301,52.6587,196634
573,107090416,Wesermarsch,DE,POINT (8.40752 53.3578),8.40752,53.3578,197080
514,107090417,Wittmund,DE,POINT (7.68896 53.5368),7.68896,53.5368,196719
448,107100101,"Dusseldorf, Kreisfreie Stadt",DE,POINT (6.81489 51.238),6.81489,51.238,112406
443,107100102,"Duisburg, Kreisfreie Stadt",DE,POINT (6.72804 51.4467),6.72804,51.4467,261068
462,107100103,"Essen, Kreisfreie Stadt",DE,POINT (7.01527 51.4405),7.01527,51.4405,261069
431,107100104,"Krefeld, Kreisfreie Stadt",DE,POINT (6.59234 51.3471),6.59234,51.3471,112458
425,107100105,"Monchengladbach, Kreisfreie Stadt",DE,POINT (6.41455 51.1669),6.41455,51.1669,112471
453,107100106,"Mulheim an der Ruhr,Kreisfreie Stadt",DE,POINT (6.88209 51.4118),6.88209,51.4118,196495
452,107100107,"Oberhausen, Kreisfreie Stadt",DE,POINT (6.8551 51.5143),6.8551,51.5143,196521
479,107100108,"Remscheid, Kreisfreie Stadt",DE,POINT (7.22021 51.1846),7.22021,51.1846,108485
464,107100109,"Solingen, Kreisfreie Stadt",DE,POINT (7.0624 51.1687),7.0624,51.1687,112540
472,107100110,"Wuppertal, Kreisfreie Stadt",DE,POINT (7.16399 51.2421),7.16399,51.2421,196433
415,107100111,Kleve,DE,POINT (6.23987 51.6305),6.23987,51.6305,196550
459,107100112,Mettmann,DE,POINT (6.98417 51.2226),6.98417,51.2226,196425
439,107100113,Rhein-Kreis Neuss,DE,POINT (6.6601 51.176),6.6601,51.176,196419
421,107100114,Viersen,DE,POINT (6.34642 51.2957),6.34642,51.2957,196432
432,107100115,Wesel,DE,POINT (6.61809 51.6033),6.61809,51.6033,112533
405,107100201,"Aachen, Kreisfreie Stadt",DE,POINT (6.09583 50.7598),6.09583,50.7598,108492
470,107100202,"Bonn, Kreisfreie Stadt",DE,POINT (7.11718 50.7026),7.11718,50.7026,112616
457,107100203,"Koln, Kreisfreie Stadt",DE,POINT (6.96863 50.9569),6.96863,50.9569,112688
460,107100204,"Leverkusen, Kreisfreie Stadt",DE,POINT (7.00722 51.0536),7.00722,51.0536,112709
414,107100205,"Aachen, Kreis",DE,POINT (6.23823 50.7222),6.23823,50.7222,111714
429,107100206,Duren,DE,POINT (6.45628 50.8224),6.45628,50.8224,112723
444,107100207,Rhein-Erft-Kreis,DE,POINT (6.74219 50.8923),6.74219,50.8923,112736
434,107100208,Euskirchen,DE,POINT (6.62533 50.5561),6.62533,50.5561,112743
409,107100209,Heinsberg,DE,POINT (6.17193 51.0442),6.17193,51.0442,196402
500,107100210,Oberbergischer Kreis,DE,POINT (7.5223 51.0349),7.5223,51.0349,122951
476,107100211,Rheinisch-Bergischer Kreis,DE,POINT (7.19467 51.014),7.19467,51.014,196393
483,107100212,Rhein-Sieg-Kreis,DE,POINT (7.26792 50.7525),7.26792,50.7525,112787
454,107100301,"Bottrop, Kreisfreie Stadt",DE,POINT (6.9159 51.5712),6.9159,51.5712,112795
465,107100302,"Gelsenkirchen, Kreisfreie Stadt",DE,POINT (7.06788 51.5564),7.06788,51.5564,112810
508,107100303,"Munster, Kreisfreie Stadt",DE,POINT (7.62462 51.9504),7.62462,51.9504,112813
449,107100304,Borken,DE,POINT (6.83129 51.9863),6.83129,51.9863,112821
491,107100305,Coesfeld,DE,POINT (7.3954 51.8627),7.3954,51.8627,115830
475,107100306,Recklinghausen,DE,POINT (7.17974 51.6711),7.17974,51.6711,196553
503,107100307,Steinfurt,DE,POINT (7.5615 52.2352),7.5615,52.2352,196607
530,107100308,Warendorf,DE,POINT (7.96676 51.8811),7.96676,51.8811,115858
586,107100401,"Bielefeld, Kreisfreie Stadt",DE,POINT (8.52105 52.0148),8.52105,52.0148,108541
575,107100402,Gutersloh,DE,POINT (8.41183 51.9249),8.41183,51.9249,196564
598,107100403,Herford,DE,POINT (8.66546 52.1639),8.66546,52.1639,112865
650,107100404,Hoxter,DE,POINT (9.18329 51.6765),9.18329,51.6765,112228
1663,107100405,Lippe,DE,POINT (8.976 51.9918),8.976,51.9918,115594
606,107100406,Minden-Lubbecke,DE,POINT (8.71677 52.3474),8.71677,52.3474,197026
605,107100407,Paderborn,DE,POINT (8.70982 51.6622),8.70982,51.6622,197009
480,107100501,"Bochum, Kreisfreie Stadt",DE,POINT (7.22658 51.4716),7.22658,51.4716,196515
495,107100502,"Dortmund, Kreisfreie Stadt",DE,POINT (7.47058 51.5078),7.47058,51.5078,115908
497,107100503,"Hagen, Kreisfreie Stadt",DE,POINT (7.48772 51.3416),7.48772,51.3416,122980
524,107100504,"Hamm, Kreisfreie Stadt",DE,POINT (7.83681 51.6615),7.83681,51.6615,115857
478,107100505,"Herne, Kreisfreie Stadt",DE,POINT (7.20976 51.5383),7.20976,51.5383,196527
486,107100506,Ennepe-Ruhr-Kreis,DE,POINT (7.31297 51.3485),7.31297,51.3485,196447
576,107100507,Hochsauerlandkreis,DE,POINT (8.41721 51.3205),8.41721,51.3205,112953
513,107100508,Markischer Kreis,DE,POINT (7.68507 51.2737),7.68507,51.2737,112969
531,107100509,Olpe,DE,POINT (7.97441 51.0864),7.97441,51.0864,250152
548,107100510,Siegen-Wittgenstein,DE,POINT (8.18833 50.9172),8.18833,50.9172,196372
551,107100511,Soest,DE,POINT (8.20657 51.5589),8.20657,51.5589,113001
510,107100512,Unna,DE,POINT (7.62986 51.5621),7.62986,51.5621,113012
505,107110101,"Koblenz, Kreisfreie Stadt",DE,POINT (7.58928 50.3465),7.58928,50.3465,113020
463,107110102,Ahrweiler,DE,POINT (7.04437 50.4777),7.04437,50.4777,196346
516,107110103,Altenkirchen (Westerwald),DE,POINT (7.74191 50.7531),7.74191,50.7531,108590
512,107110104,Bad Kreuznach,DE,POINT (7.68013 49.8188),7.68013,49.8188,196296
484,107110105,Birkenfeld,DE,POINT (7.27663 49.7228),7.27663,49.7228,108602
474,107110106,Cochem-Zell,DE,POINT (7.17803 50.12),7.17803,50.12,196329
487,107110107,Mayen-Koblenz,DE,POINT (7.32772 50.3181),7.32772,50.3181,196336
494,107110108,Neuwied,DE,POINT (7.45795 50.565),7.45795,50.565,196349
496,107110109,Rhein-Hunsruck-Kreis,DE,POINT (7.48376 50.0542),7.48376,50.0542,186377
525,107110110,Rhein-Lahn-Kreis,DE,POINT (7.85082 50.2408),7.85082,50.2408,196341
526,107110111,Westerwaldkreis,DE,POINT (7.8734 50.5433),7.8734,50.5433,108604
436,107110201,"Trier, Kreisfreie Stadt",DE,POINT (6.64746 49.7782),6.64746,49.7782,108607
458,107110202,Bernkastel-Wittlich,DE,POINT (6.97205 49.9012),6.97205,49.9012,108583
427,107110203,Bitburg-Prum,DE,POINT (6.41995 50.0672),6.41995,50.0672,196322
442,107110204,Daun,DE,POINT (6.72793 50.2316),6.72793,50.2316,108589
441,107110205,Trier-Saarburg,DE,POINT (6.71128 49.7169),6.71128,49.7169,108607
567,107110301,"Frankenthal (Pfalz), Kreisfreie Stadt",DE,POINT (8.3661 49.5327),8.3661,49.5327,186316
517,107110302,"Kaiserslautern, Kreisfreie Stadt",DE,POINT (7.74885 49.4273),7.74885,49.4273,108659
544,107110303,"Landau in der Pfalz, Kreisfreie Stadt",DE,POINT (8.09933 49.1952),8.09933,49.1952,108670
571,107110304,"Ludwigshafen am Rhein, Kreisfreie Stadt",DE,POINT (8.38601 49.4864),8.38601,49.4864,196270
557,107110305,"Mainz, Kreisfreie Stadt",DE,POINT (8.24378 49.9661),8.24378,49.9661,113086
546,107110306,"Neustadt an der Weinstrasse, Kreisfreie Stadt",DE,POINT (8.15793 49.3487),8.15793,49.3487,100707
506,107110307,"Pirmasens, Kreisfreie Stadt",DE,POINT (7.59325 49.1902),7.59325,49.1902,108687
578,107110308,"Speyer, Kreisfreie Stadt",DE,POINT (8.43334 49.3295),8.43334,49.3295,107660
564,107110309,"Worms, Kreisfreie Stadt",DE,POINT (8.34211 49.6616),8.34211,49.6616,113091
488,107110310,"Zweibrucken, Kreisfreie Stadt",DE,POINT (7.36886 49.2524),7.36886,49.2524,196223
549,107110311,Alzey-Worms,DE,POINT (8.19134 49.7442),8.19134,49.7442,196280
539,107110312,Bad Durkheim,DE,POINT (8.06869 49.4683),8.06869,49.4683,113093
528,107110313,Donnersbergkreis,DE,POINT (7.92887 49.6281),7.92887,49.6281,108717
562,107110314,Germersheim,DE,POINT (8.3141 49.1323),8.3141,49.1323,108730
515,107110315,"Kaiserslautern, Landkreis",DE,POINT (7.69676 49.4528),7.69676,49.4528,108662
498,107110316,Kusel,DE,POINT (7.48812 49.5383),7.48812,49.5383,108742
555,107110317,Sudliche Weinstrasse,DE,POINT (8.24244 49.1717),8.24244,49.1717,196208
568,107110318,Rhein-Pfalz-Kreis,DE,POINT (8.37036 49.4294),8.37036,49.4294,113083
536,107110319,Mainz-Bingen,DE,POINT (8.03352 49.9153),8.03352,49.9153,108747
520,107110320,Sudwestpfalz,DE,POINT (7.78792 49.2057),7.78792,49.2057,261081
455,107120001,Stadtverband Saarbrucken,DE,POINT (6.92429 49.2454),6.92429,49.2454,196224
438,107120002,Merzig-Wadern,DE,POINT (6.65906 49.4929),6.65906,49.4929,261133
468,107120003,Neunkirchen,DE,POINT (7.10667 49.3642),7.10667,49.3642,196245
446,107120004,Saarlouis,DE,POINT (6.76486 49.358),6.76486,49.358,108806
482,107120005,Saarpfalz-Kreis,DE,POINT (7.23288 49.2613),7.23288,49.2613,108800
467,107120006,St. Wendel,DE,POINT (7.10036 49.5243),7.10036,49.5243,196278
938,107130101,"Chemnitz, Kreisfreie Stadt",DE,POINT (12.8918 50.8234),12.8918,50.8234,113114
881,107130102,"Plauen, Kreisfreie Stadt",DE,POINT (12.1436 50.5026),12.1436,50.5026,113125
907,107130103,"Zwickau, Kreisfreie Stadt",DE,POINT (12.4859 50.7272),12.4859,50.7272,113137
945,107130104,Annaberg,DE,POINT (13.0142 50.5687),13.0142,50.5687,113114
919,107130105,Chemnitzer Land,DE,POINT (12.6066 50.8223),12.6066,50.8223,108823
962,107130106,Freiberg,DE,POINT (13.3166 50.8415),13.3166,50.8415,197480
887,107130107,Vogtlandkreis,DE,POINT (12.2278 50.4248),12.2278,50.4248,113126
959,107130108,Mittlerer Erzgebirgskreis,DE,POINT (13.2295 50.6553),13.2295,50.6553,197476
941,107130109,Mittweida,DE,POINT (12.9416 50.9875),12.9416,50.9875,197475
935,107130110,Stollberg,DE,POINT (12.8104 50.6986),12.8104,50.6986,197462
924,107130111,Aue-Schwarzenberg,DE,POINT (12.6845 50.5304),12.6845,50.5304,197461
917,107130112,Zwickauer Land,DE,POINT (12.6009 50.7012),12.6009,50.7012,197460
988,107130201,"Dresden, Kreisfreie Stadt",DE,POINT (13.7726 51.076),13.7726,51.076,113177
1039,107130202,"Gorlitz, Kreisfreie Stadt",DE,POINT (14.962 51.1404),14.962,51.1404,198267
1007,107130203,"Hoyerswerda, Kreisfreie Stadt",DE,POINT (14.219 51.4242),14.219,51.4242,198268
1009,107130204,Bautzen,DE,POINT (14.3501 51.1896),14.3501,51.1896,198265
973,107130205,Meissen,DE,POINT (13.5018 51.1279),13.5018,51.1279,197482
1033,107130206,Niederschlesischer Oberlausitzkreis,DE,POINT (14.7406 51.3357),14.7406,51.3357,198269
977,107130207,Riesa-Grossenhain,DE,POINT (13.5187 51.3238),13.5187,51.3238,197496
1032,107130208,Lobau-Zittau,DE,POINT (14.7188 51.0028),14.7188,51.0028,198269
1000,107130209,Sachsische Schweiz,DE,POINT (14.0868 50.9395),14.0868,50.9395,261046
983,107130210,Weisseritzkreis,DE,POINT (13.6616 50.8914),13.6616,50.8914,113169
1004,107130211,Kamenz,DE,POINT (14.1423 51.3029),14.1423,51.3029,198261
899,107130301,"Leipzig, Kreisfreie Stadt",DE,POINT (12.3897 51.3411),12.3897,51.3411,113223
906,107130302,Delitzsch,DE,POINT (12.4635 51.4975),12.4635,51.4975,197499
948,107130303,Dobeln,DE,POINT (13.0546 51.1409),13.0546,51.1409,113237
903,107130304,Leipziger Land,DE,POINT (12.445 51.164),12.445,51.164,113222
926,107130305,Muldentalkreis,DE,POINT (12.7195 51.2794),12.7195,51.2794,113254
943,107130306,Torgau-Oschatz,DE,POINT (12.9598 51.4424),12.9598,51.4424,197489
889,107140001,"Dessau-Rosslau, Kreisfreie Stadt",DE,POINT (12.2314 51.8519),12.2314,51.8519,113257
868,107140002,"Halle (Saale), Kreisfreie Stadt",DE,POINT (11.9731 51.473),11.9731,51.473,113287
845,107140003,"Magdeburg, Kreisfreie Stadt",DE,POINT (11.641 52.127),11.641,52.127,115947
807,107140004,Altmarkkreis Salzwedel,DE,POINT (11.1964 52.664),11.1964,52.664,197528
872,107140005,Anhalt-Bitterfeld,DE,POINT (12.0105 51.8177),12.0105,51.8177,113260
871,107140006,Jerichower Land,DE,POINT (12.0089 52.2886),12.0089,52.2886,197532
829,107140007,Borde,DE,POINT (11.3954 52.2009),11.3954,52.2009,113338
857,107140008,Burgenland (D),DE,POINT (11.8296 51.1289),11.8296,51.1289,113292
790,107140009,Harz,DE,POINT (10.985 51.8127),10.985,51.8127,250137
822,107140010,Mansfeld-Sudharz,DE,POINT (11.3305 51.5347),11.3305,51.5347,113317
852,107140011,Saalekreis,DE,POINT (11.8107 51.4542),11.8107,51.4542,113313
844,107140012,Salzland,DE,POINT (11.6271 51.851),11.6271,51.851,113269
855,107140013,Stendal,DE,POINT (11.8274 52.6866),11.8274,52.6866,115141
927,107140014,Wittenberg,DE,POINT (12.7198 51.8279),12.7198,51.8279,115151
673,107150001,"Flensburg, Kreisfreie Stadt",DE,POINT (9.43189 54.7877),9.43189,54.7877,115975
720,107150002,"Kiel, Kreisfreie Stadt",DE,POINT (10.1253 54.3409),10.1253,54.3409,115984
772,107150003,"Lubeck, Kreisfreie Stadt",DE,POINT (10.7612 53.8812),10.7612,53.8812,115393
711,107150004,"Neumunster, Kreisfreie Stadt",DE,POINT (9.99277 54.0835),9.99277,54.0835,116064
641,107150005,Dithmarschen,DE,POINT (9.12374 54.1334),9.12374,54.1334,116050
757,107150006,Herzogtum Lauenburg,DE,POINT (10.595 53.594),10.595,53.594,115373
633,107150007,Nordfriesland,DE,POINT (8.99534 54.6602),8.99534,54.6602,116073
773,107150008,Ostholstein,DE,POINT (10.7744 54.1393),10.7744,54.1393,116048
689,107150009,Pinneberg,DE,POINT (9.75119 53.7289),9.75119,53.7289,197102
741,107150010,Plon,DE,POINT (10.3725 54.2451),10.3725,54.2451,116056
690,107150011,Rendsburg-Eckernforde,DE,POINT (9.7517 54.3283),9.7517,54.3283,115987
677,107150012,Schleswig-Flensburg,DE,POINT (9.54858 54.5743),9.54858,54.5743,116078
723,107150013,Segeberg,DE,POINT (10.157 53.8783),10.157,53.8783,197115
676,107150014,Steinburg,DE,POINT (9.53104 53.9058),9.53104,53.9058,116050
737,107150015,Stormarn,DE,POINT (10.3223 53.7083),10.3223,53.7083,116035
791,107160001,"Erfurt, Kreisfreie Stadt",DE,POINT (11.0156 50.9853),11.0156,50.9853,261085
877,107160002,"Gera, Kreisfreie Stadt",DE,POINT (12.0837 50.8882),12.0837,50.8882,113361
843,107160003,"Jena, Kreisfreie Stadt",DE,POINT (11.586 50.9223),11.586,50.9223,113367
1653,107160004,"Suhl, Kreisfreie Stadt",DE,POINT (10.69 50.6147),10.69,50.6147,113374
820,107160005,"Weimar, Kreisfreie Stadt",DE,POINT (11.3184 50.9764),11.3184,50.9764,113355
728,107160006,Eichsfeld,DE,POINT (10.2316 51.3914),10.2316,51.3914,186365
769,107160007,Nordhausen,DE,POINT (10.7267 51.507),10.7267,51.507,197005
754,107160009,Unstrut-Hainich-Kreis,DE,POINT (10.5527 51.188),10.5527,51.188,113391
788,107160010,Kyffhauserkreis,DE,POINT (10.9785 51.3143),10.9785,51.3143,113319
744,107160011,Schmalkalden-Meiningen,DE,POINT (10.3955 50.6213),10.3955,50.6213,113375
766,107160012,Gotha,DE,POINT (10.6803 50.9134),10.6803,50.9134,113353
805,107160013,Sommerda,DE,POINT (11.1742 51.1658),11.1742,51.1658,113411
771,107160014,Hildburghausen,DE,POINT (10.7448 50.4094),10.7448,50.4094,108853
787,107160015,Ilm-Kreis,DE,POINT (10.9766 50.7306),10.9766,50.7306,196984
830,107160016,Weimarer Land,DE,POINT (11.4001 50.9568),11.4001,50.9568,113366
800,107160017,Sonneberg,DE,POINT (11.1132 50.4058),11.1132,50.4058,196965
819,107160018,Saalfeld-Rudolstadt,DE,POINT (11.3004 50.6275),11.3004,50.6275,123120
848,107160019,Saale-Holzland-Kreis,DE,POINT (11.7219 50.9171),11.7219,50.9171,123119
847,107160020,Saale-Orla-Kreis,DE,POINT (11.7125 50.587),11.7125,50.587,197452
1654,107160021,Greiz,DE,POINT (12.09 50.7632),12.09,50.7632,197473
902,107160022,Altenburger Land,DE,POINT (12.4309 50.9567),12.4309,50.9567,197468
734,107160023,"Eisenach, Kreisfreie Stadt",DE,POINT (10.2837 50.9908),10.2837,50.9908,112207
731,107160025,Wartburgkreis,DE,POINT (10.2482 50.8848),10.2482,50.8848,112207
916,108000101,Byen Kobenhavn,DK,POINT (12.5955 55.6264),12.5955,55.6264,124401
898,108000102,Kobenhavns omegn,DK,POINT (12.3753 55.7009),12.3753,55.7009,120507
890,108000103,Nordsjaelland,DK,POINT (12.2338 55.9116),12.2338,55.9116,116138
1038,108000104,Bornholm,DK,POINT (14.9186 55.1426),14.9186,55.1426,197591
876,108000201,Ostsjaelland,DK,POINT (12.0711 55.5747),12.0711,55.5747,120540
846,108000202,Vest- og Sydsjaelland,DK,POINT (11.6617 55.4866),11.6617,55.4866,116177
733,108000301,Fyn,DK,POINT (10.2656 55.3247),10.2656,55.3247,116280
630,108000302,Sydjylland,DK,POINT (8.9671 55.3775),8.9671,55.3775,116395
627,108000401,Vestjylland,DK,POINT (8.94649 56.288),8.94649,56.288,124372
719,108000402,Ostjylland,DK,POINT (10.0906 56.1852),10.0906,56.1852,116498
713,108000500,Nordjylland,DK,POINT (10.0104 57.211),10.0104,57.211,262409
1374,109000001,Pohja-Eesti,EE,POINT (24.8429 59.3325),24.8429,59.3325,262109
1362,109000004,Laane-Eesti,EE,POINT (24.3558 58.5562),24.3558,58.5562,262099
1390,109000006,Kesk-Eesti,EE,POINT (25.5117 59.1206),25.5117,59.1206,262055
1440,109000007,Kirde-Eesti,EE,POINT (27.4557 59.1827),27.4557,59.1827,262083
